,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-raw-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
3118,皮,袋,皮袋,皮袋,5.0,11.0,9160.0,5787.0,1.0,8.0,10.0,220.0,305.0
3119,皮,帽,皮帽,皮帽,5.0,12.0,9160.0,2508.0,5.0,8.0,5.0,220.0,305.0
3121,皮,靴,皮靴,皮靴,5.0,13.0,9160.0,685.0,19.0,8.0,2.0,220.0,278.0
3124,皮,肤,皮膚,皮肤,5.0,15.0,9160.0,1874.0,1153.0,8.0,8.0,220.0,278.0
3125,皮,鞋,皮鞋,皮鞋,5.0,15.0,9160.0,4954.0,84.0,8.0,12.0,220.0,220.0
3126,皮,鞭,皮鞭,皮鞭,5.0,18.0,9160.0,312.0,16.0,8.0,5.0,220.0,277.0
3127,皮,囊,皮囊,皮囊,5.0,22.0,9160.0,743.0,17.0,8.0,1.0,220.0,217.0
3128,目,光,目光,目光,5.0,6.0,22482.0,17286.0,285.0,12.0,2.0,304.0,277.0
3129,目,的,目的,目的,5.0,8.0,22482.0,1762079.0,1835.0,12.0,1.0,304.0,9.0
3130,目,前,目前,目前,5.0,9.0,22482.0,75236.0,2798.0,12.0,8.0,304.0,220.0
3131,目,送,目送,目送,5.0,10.0,22482.0,17550.0,13.0,12.0,5.0,304.0,305.0
3133,目,标,目標,目标,5.0,15.0,22482.0,9572.0,4123.0,12.0,8.0,304.0,276.0
3134,目,录,目錄,目录,5.0,16.0,22482.0,11647.0,204.0,12.0,13.0,304.0,305.0
3135,目,击,目擊,目击,5.0,17.0,22482.0,16918.0,613.0,12.0,19.0,304.0,220.0
3137,矛,头,矛頭,矛头,5.0,16.0,752.0,49069.0,48.0,5.0,2.0,219.0,219.0
3139,矢,言,矢言,矢言,5.0,7.0,123.0,13176.0,,7.0,14.0,262.0,220.0
3143,石,材,石材,石材,5.0,7.0,6896.0,2684.0,2.0,10.0,4.0,305.0,220.0
3144,石,刻,石刻,石刻,5.0,8.0,6896.0,9844.0,1.0,10.0,6.0,305.0,306.0
3145,石,板,石板,石板,5.0,8.0,6896.0,8354.0,52.0,10.0,5.0,305.0,261.0
3147,石,屋,石屋,石屋,5.0,9.0,6896.0,6385.0,,10.0,6.0,305.0,278.0
3148,石,柱,石柱,石柱,5.0,9.0,6896.0,551.0,4.0,10.0,10.0,305.0,306.0
3150,石,级,石級,石级,5.0,10.0,6896.0,9893.0,,10.0,19.0,305.0,220.0
3152,石,牌,石牌,石牌,5.0,12.0,6896.0,5872.0,,10.0,3.0,305.0,219.0
3155,石,碑,石碑,石碑,5.0,13.0,6896.0,351.0,38.0,10.0,5.0,305.0,277.0
3159,石,膏,石膏,石膏,5.0,14.0,6896.0,734.0,88.0,10.0,9.0,305.0,277.0
3161,石,墨,石墨,石墨,5.0,15.0,6896.0,3159.0,9.0,10.0,13.0,305.0,306.0
3162,石,槽,石槽,石槽,5.0,15.0,6896.0,329.0,,10.0,4.0,305.0,219.0
3163,石,器,石器,石器,5.0,16.0,6896.0,16613.0,44.0,10.0,13.0,305.0,306.0
3164,石,壁,石壁,石壁,5.0,16.0,6896.0,1747.0,4.0,10.0,25.0,305.0,306.0
3166,石,磨,石磨,石磨,5.0,16.0,6896.0,2850.0,,10.0,8.0,305.0,220.0
3167,石,雕,石雕,石雕,5.0,16.0,6896.0,858.0,4.0,10.0,6.0,305.0,277.0
3169,石,墙,石牆,石墙,5.0,17.0,6896.0,3300.0,26.0,10.0,5.0,305.0,220.0
3176,示,弱,示弱,示弱,5.0,10.0,9413.0,3499.0,24.0,29.0,5.0,306.0,303.0
3177,示,众,示眾,示众,5.0,11.0,9413.0,7370.0,24.0,29.0,2.0,306.0,305.0
3182,禾,苗,禾苗,禾苗,5.0,9.0,7.0,511.0,,12.0,3.0,219.0,220.0
3186,立,冬,立冬,立冬,5.0,5.0,10194.0,1099.0,,23.0,5.0,306.0,277.0
3188,立,正,立正,立正,5.0,5.0,10194.0,57215.0,127.0,23.0,5.0,306.0,305.0
3191,立,足,立足,立足,5.0,7.0,10194.0,8917.0,35.0,23.0,4.0,306.0,219.0
3193,立,定,立定,立定,5.0,8.0,10194.0,81657.0,18.0,23.0,5.0,306.0,305.0
3194,立,法,立法,立法,5.0,8.0,10194.0,60750.0,91.0,23.0,2.0,306.0,261.0
3195,立,契,立契,立契,5.0,9.0,10194.0,828.0,,23.0,13.0,306.0,306.0
3196,立,春,立春,立春,5.0,9.0,10194.0,2060.0,,23.0,2.0,306.0,277.0
3197,立,夏,立夏,立夏,5.0,10.0,10194.0,3691.0,,23.0,4.0,306.0,305.0
3199,立,案,立案,立案,5.0,10.0,10194.0,23014.0,89.0,23.0,7.0,306.0,305.0
3200,立,国,立國,立国,5.0,11.0,10194.0,40712.0,9.0,23.0,4.0,306.0,220.0
3201,立,场,立場,立场,5.0,12.0,10194.0,34746.0,511.0,23.0,3.0,306.0,262.0
3202,立,意,立意,立意,5.0,13.0,10194.0,103354.0,1.0,23.0,37.0,306.0,306.0
3203,立,誓,立誓,立誓,5.0,14.0,10194.0,4929.0,14.0,23.0,29.0,306.0,306.0
3205,立,宪,立憲,立宪,5.0,16.0,10194.0,534.0,,23.0,12.0,306.0,306.0
3207,丞,相,丞相,丞相,6.0,9.0,4.0,47856.0,4.0,,7.0,,278.0
3209,丢,却,丟卻,丢却,6.0,9.0,6145.0,13707.0,,2.0,5.0,275.0,305.0
3210,丢,架,丟架,丢架,6.0,9.0,6145.0,8023.0,,2.0,5.0,275.0,306.0
3212,丢,弃,丟棄,丢弃,6.0,11.0,6145.0,7845.0,167.0,2.0,13.0,275.0,306.0
3213,丢,脸,丟臉,丢脸,6.0,17.0,6145.0,9350.0,569.0,2.0,1.0,275.0,261.0
3215,交,叉,交叉,交叉,6.0,3.0,19619.0,906.0,353.0,14.0,5.0,277.0,277.0
3216,交,友,交友,交友,6.0,4.0,19619.0,40149.0,72.0,14.0,6.0,277.0,262.0
3220,交,易,交易,交易,6.0,8.0,19619.0,11949.0,2862.0,14.0,37.0,277.0,306.0
3221,交,待,交待,交待,6.0,9.0,19619.0,16314.0,165.0,14.0,3.0,277.0,277.0
3224,交,差,交差,交差,6.0,10.0,19619.0,11112.0,14.0,14.0,5.0,277.0,277.0
3225,交,涉,交涉,交涉,6.0,10.0,19619.0,1702.0,76.0,14.0,7.0,277.0,306.0
3226,交,班,交班,交班,6.0,10.0,19619.0,11120.0,7.0,14.0,8.0,277.0,277.0
3227,交,纳,交納,交纳,6.0,10.0,19619.0,8151.0,9.0,14.0,5.0,277.0,305.0
3231,交,货,交貨,交货,6.0,11.0,19619.0,5929.0,67.0,14.0,14.0,277.0,305.0
3233,交,恶,交惡,交恶,6.0,12.0,19619.0,12445.0,,14.0,2.0,277.0,261.0
3235,交,替,交替,交替,6.0,12.0,19619.0,5759.0,37.0,14.0,11.0,277.0,306.0
3237,交,给,交給,交给,6.0,12.0,19619.0,123887.0,1790.0,14.0,1.0,277.0,259.0
3238,交,游,交遊,交游,6.0,13.0,19619.0,12371.0,8.0,14.0,8.0,277.0,220.0
3240,交,谊,交誼,交谊,6.0,15.0,19619.0,944.0,6.0,14.0,37.0,277.0,306.0
3241,交,谈,交談,交谈,6.0,15.0,19619.0,35703.0,685.0,14.0,8.0,277.0,220.0
3242,交,战,交戰,交战,6.0,16.0,19619.0,18511.0,107.0,14.0,9.0,277.0,305.0
3243,交,错,交錯,交错,6.0,16.0,19619.0,63231.0,34.0,14.0,4.0,277.0,304.0
3247,亥,时,亥時,亥时,6.0,10.0,215.0,162611.0,,5.0,10.0,306.0,220.0
3249,仰,求,仰求,仰求,6.0,7.0,1904.0,22773.0,,4.0,9.0,262.0,219.0
3250,仰,卧,仰臥,仰卧,6.0,8.0,1904.0,2039.0,8.0,4.0,7.0,262.0,305.0
3251,仰,望,仰望,仰望,6.0,11.0,1904.0,36791.0,71.0,4.0,4.0,262.0,305.0
3252,仰,视,仰視,仰视,6.0,11.0,1904.0,15581.0,8.0,4.0,29.0,262.0,306.0
3254,仰,头,仰頭,仰头,6.0,16.0,1904.0,49069.0,9.0,4.0,2.0,262.0,219.0
3256,仲,夏,仲夏,仲夏,6.0,10.0,116.0,3691.0,23.0,2.0,4.0,305.0,305.0
3257,仲,裁,仲裁,仲裁,6.0,12.0,116.0,1972.0,42.0,2.0,4.0,305.0,220.0
3259,任,内,任內,任内,6.0,4.0,34349.0,19071.0,,6.0,1.0,305.0,303.0
3260,任,用,任用,任用,6.0,5.0,34349.0,79299.0,3.0,6.0,2.0,305.0,304.0
3261,任,何,任何,任何,6.0,7.0,34349.0,37987.0,14918.0,6.0,12.0,305.0,219.0
3264,任,性,任性,任性,6.0,8.0,34349.0,28102.0,92.0,6.0,5.0,305.0,306.0
3265,任,务,任務,任务,6.0,11.0,34349.0,13515.0,4929.0,6.0,13.0,305.0,306.0
3267,任,期,任期,任期,6.0,12.0,34349.0,18143.0,67.0,6.0,23.0,305.0,220.0
3268,任,意,任意,任意,6.0,13.0,34349.0,103354.0,177.0,6.0,37.0,305.0,306.0
3269,任,凭,任憑,任凭,6.0,16.0,34349.0,1820.0,30.0,6.0,11.0,305.0,217.0
3270,任,职,任職,任职,6.0,18.0,34349.0,8028.0,77.0,6.0,12.0,305.0,220.0
3271,份,子,份子,份子,6.0,3.0,14754.0,177693.0,317.0,6.0,6.0,306.0,261.0
3272,份,量,份量,份量,6.0,12.0,14754.0,12973.0,39.0,6.0,5.0,306.0,305.0
3273,仿,古,仿古,仿古,6.0,5.0,1499.0,6114.0,1.0,3.0,7.0,262.0,261.0
3274,仿,冒,仿冒,仿冒,6.0,9.0,1499.0,5729.0,19.0,3.0,5.0,262.0,305.0
3276,仿,造,仿造,仿造,6.0,11.0,1499.0,11461.0,19.0,3.0,6.0,262.0,305.0
3279,仿,制,仿製,仿制,6.0,14.0,1499.0,16519.0,25.0,3.0,22.0,262.0,306.0
3280,企,盼,企盼,企盼,6.0,9.0,1401.0,600.0,21.0,13.0,6.0,306.0,305.0
3281,企,业,企業,企业,6.0,13.0,1401.0,13928.0,429.0,13.0,9.0,306.0,306.0
3282,企,划,企劃,企划,6.0,14.0,1401.0,11871.0,,13.0,5.0,306.0,219.0
3283,企,图,企圖,企图,6.0,14.0,1401.0,10910.0,576.0,13.0,8.0,306.0,220.0
3284,企,管,企管,企管,6.0,14.0,1401.0,29106.0,1.0,13.0,2.0,306.0,261.0
3285,企,鹅,企鵝,企鹅,6.0,18.0,1401.0,711.0,246.0,13.0,9.0,306.0,219.0
3287,伊,人,伊人,伊人,6.0,2.0,10181.0,373292.0,,10.0,5.0,278.0,219.0
3288,伎,俩,伎倆,伎俩,6.0,10.0,242.0,9242.0,146.0,24.0,2.0,306.0,261.0
3289,伏,下,伏下,伏下,6.0,3.0,1434.0,153565.0,,17.0,4.0,220.0,305.0
3291,伏,法,伏法,伏法,6.0,8.0,1434.0,60750.0,21.0,17.0,2.0,220.0,261.0
3292,伏,特,伏特,伏特,6.0,10.0,1434.0,48225.0,395.0,17.0,2.0,220.0,303.0
3293,伏,笔,伏筆,伏笔,6.0,12.0,1434.0,5687.0,1.0,17.0,5.0,220.0,262.0
3294,伏,击,伏擊,伏击,6.0,17.0,1434.0,16918.0,132.0,17.0,19.0,220.0,220.0
3295,伐,木,伐木,伐木,6.0,4.0,340.0,4924.0,61.0,3.0,12.0,277.0,304.0
3296,伐,树,伐樹,伐树,6.0,16.0,340.0,4925.0,,3.0,10.0,277.0,306.0
3297,休,止,休止,休止,6.0,4.0,8504.0,14732.0,67.0,5.0,11.0,277.0,262.0
3298,休,克,休克,休克,6.0,7.0,8504.0,53663.0,126.0,5.0,6.0,277.0,306.0
3299,休,妻,休妻,休妻,6.0,8.0,8504.0,8809.0,,5.0,10.0,277.0,278.0
3302,休,书,休書,休书,6.0,10.0,8504.0,13360.0,,5.0,12.0,277.0,278.0
3304,休,闲,休閒,休闲,6.0,12.0,8504.0,2002.0,181.0,5.0,9.0,277.0,220.0
3305,休,想,休想,休想,6.0,13.0,8504.0,247453.0,242.0,5.0,4.0,277.0,262.0
3306,休,会,休會,休会,6.0,13.0,8504.0,321488.0,24.0,5.0,15.0,277.0,306.0
3307,休,业,休業,休业,6.0,13.0,8504.0,13928.0,3.0,5.0,9.0,277.0,306.0
3308,休,养,休養,休养,6.0,15.0,8504.0,7312.0,48.0,5.0,4.0,277.0,262.0
3309,休,学,休學,休学,6.0,16.0,8504.0,41964.0,65.0,5.0,1.0,277.0,220.0
3311,休,战,休戰,休战,6.0,16.0,8504.0,18511.0,72.0,5.0,9.0,277.0,305.0
3314,伙,计,伙計,伙计,6.0,9.0,37637.0,34589.0,15063.0,3.0,24.0,261.0,306.0
3315,伙,食,伙食,伙食,6.0,9.0,37637.0,7168.0,51.0,3.0,10.0,261.0,220.0
3317,兆,头,兆頭,兆头,6.0,16.0,718.0,49069.0,116.0,7.0,2.0,305.0,219.0
3318,凶,手,兇手,凶手,6.0,4.0,6967.0,75608.0,4064.0,4.0,3.0,276.0,261.0
3319,凶,犯,兇犯,凶犯,6.0,5.0,6967.0,17722.0,16.0,4.0,6.0,276.0,306.0
3321,凶,悍,兇悍,凶悍,6.0,10.0,6967.0,412.0,29.0,4.0,11.0,276.0,305.0
3322,凶,案,兇案,凶案,6.0,10.0,6967.0,23014.0,,4.0,7.0,276.0,305.0
3323,凶,杀,兇殺,凶杀,6.0,11.0,6967.0,47122.0,341.0,4.0,8.0,276.0,278.0
3324,凶,猛,兇猛,凶猛,6.0,11.0,6967.0,1386.0,79.0,4.0,4.0,276.0,261.0
3327,凶,器,兇器,凶器,6.0,16.0,6967.0,16613.0,822.0,4.0,13.0,276.0,306.0
3329,先,人,先人,先人,6.0,2.0,71253.0,373292.0,22.0,6.0,5.0,278.0,219.0
3330,先,天,先天,先天,6.0,4.0,71253.0,127053.0,31.0,6.0,2.0,278.0,277.0
3332,先,王,先王,先王,6.0,4.0,71253.0,9733.0,,6.0,2.0,278.0,219.0
3333,先,生,先生,先生,6.0,5.0,71253.0,162725.0,46864.0,6.0,6.0,278.0,278.0
3334,先,兆,先兆,先兆,6.0,6.0,71253.0,718.0,20.0,6.0,7.0,278.0,305.0
3336,先,例,先例,先例,6.0,8.0,71253.0,3309.0,96.0,6.0,23.0,278.0,306.0
3339,先,后,先後,先后,6.0,9.0,71253.0,109915.0,49.0,6.0,4.0,278.0,305.0
3341,先,师,先師,先师,6.0,10.0,71253.0,21326.0,,6.0,10.0,278.0,278.0
3342,先,烈,先烈,先烈,6.0,10.0,71253.0,2912.0,2.0,6.0,8.0,278.0,304.0
3343,先,朝,先朝,先朝,6.0,12.0,71253.0,3629.0,,6.0,3.0,278.0,277.0
3344,先,进,先進,先进,6.0,12.0,71253.0,55676.0,359.0,6.0,10.0,278.0,305.0
3345,先,贤,先賢,先贤,6.0,15.0,71253.0,593.0,,6.0,9.0,278.0,220.0
3346,先,辈,先輩,先辈,6.0,15.0,71253.0,3145.0,41.0,6.0,10.0,278.0,305.0
3347,先,锋,先鋒,先锋,6.0,15.0,71253.0,838.0,64.0,6.0,9.0,278.0,277.0
3349,先,机,先機,先机,6.0,16.0,71253.0,48902.0,29.0,6.0,22.0,278.0,278.0
3350,先,驱,先驅,先驱,6.0,21.0,71253.0,1081.0,57.0,6.0,10.0,278.0,277.0
3352,光,年,光年,光年,6.0,6.0,17286.0,54824.0,89.0,2.0,6.0,277.0,219.0
3353,光,束,光束,光束,6.0,7.0,17286.0,11221.0,47.0,2.0,10.0,277.0,306.0
3354,光,秃,光禿,光秃,6.0,7.0,17286.0,446.0,,2.0,1.0,277.0,278.0
3355,光,芒,光芒,光芒,6.0,7.0,17286.0,491.0,256.0,2.0,5.0,277.0,217.0
3356,光,明,光明,光明,6.0,8.0,17286.0,69749.0,491.0,2.0,7.0,277.0,219.0
3357,光,采,光采,光采,6.0,8.0,17286.0,3150.0,,2.0,4.0,277.0,262.0
3358,光,亮,光亮,光亮,6.0,9.0,17286.0,14157.0,80.0,2.0,5.0,277.0,305.0
3361,光,圈,光圈,光圈,6.0,11.0,17286.0,3847.0,14.0,2.0,2.0,277.0,278.0
3362,光,彩,光彩,光彩,6.0,11.0,17286.0,5381.0,193.0,2.0,4.0,277.0,262.0
3363,光,速,光速,光速,6.0,11.0,17286.0,6275.0,171.0,2.0,9.0,277.0,305.0
3365,光,复,光復,光复,6.0,12.0,17286.0,13041.0,6.0,2.0,16.0,277.0,306.0
3366,光,景,光景,光景,6.0,12.0,17286.0,3764.0,18.0,2.0,9.0,277.0,261.0
3368,光,源,光源,光源,6.0,13.0,17286.0,3568.0,34.0,2.0,15.0,277.0,220.0
3369,光,滑,光滑,光滑,6.0,13.0,17286.0,3523.0,106.0,2.0,5.0,277.0,219.0
3370,光,荣,光榮,光荣,6.0,14.0,17286.0,4688.0,366.0,2.0,12.0,277.0,217.0
3371,光,影,光影,光影,6.0,15.0,17286.0,16924.0,12.0,2.0,3.0,277.0,262.0
3372,光,线,光線,光线,6.0,15.0,17286.0,15170.0,310.0,2.0,12.0,277.0,306.0
3373,光,辉,光輝,光辉,6.0,15.0,17286.0,490.0,139.0,2.0,6.0,277.0,278.0
3374,光,学,光學,光学,6.0,16.0,17286.0,41964.0,40.0,2.0,1.0,277.0,220.0
3375,光,泽,光澤,光泽,6.0,16.0,17286.0,1733.0,52.0,2.0,6.0,277.0,217.0
3376,光,头,光頭,光头,6.0,16.0,17286.0,49069.0,150.0,2.0,2.0,277.0,219.0
3377,光,环,光環,光环,6.0,17.0,17286.0,4848.0,67.0,2.0,7.0,277.0,220.0
3378,光,临,光臨,光临,6.0,17.0,17286.0,4358.0,849.0,2.0,9.0,277.0,217.0
3379,光,鲜,光鮮,光鲜,6.0,17.0,17286.0,2860.0,8.0,2.0,6.0,277.0,278.0
3381,光,顾,光顧,光顾,6.0,21.0,17286.0,8298.0,117.0,2.0,4.0,277.0,305.0
3384,全,力,全力,全力,6.0,2.0,47545.0,44859.0,931.0,9.0,23.0,220.0,306.0
3385,全,心,全心,全心,6.0,4.0,47545.0,83418.0,1.0,9.0,9.0,220.0,276.0
3386,全,文,全文,全文,6.0,4.0,47545.0,14196.0,7.0,9.0,6.0,220.0,220.0
3387,全,年,全年,全年,6.0,6.0,47545.0,54824.0,20.0,9.0,6.0,220.0,219.0
3388,全,局,全局,全局,6.0,7.0,47545.0,12836.0,81.0,9.0,6.0,220.0,220.0
3389,全,身,全身,全身,6.0,7.0,47545.0,38760.0,737.0,9.0,10.0,220.0,278.0
3391,全,面,全面,全面,6.0,9.0,47545.0,67015.0,440.0,9.0,2.0,220.0,305.0
3392,全,班,全班,全班,6.0,10.0,47545.0,11120.0,63.0,9.0,8.0,220.0,277.0
3393,全,神,全神,全神,6.0,10.0,47545.0,22077.0,,9.0,2.0,220.0,220.0
3395,全,国,全國,全国,6.0,11.0,47545.0,40712.0,1157.0,9.0,4.0,220.0,220.0
3396,全,球,全球,全球,6.0,11.0,47545.0,24351.0,790.0,9.0,9.0,220.0,219.0
3397,全,票,全票,全票,6.0,11.0,47545.0,12689.0,27.0,9.0,1.0,220.0,305.0
3399,全,部,全部,全部,6.0,11.0,47545.0,34796.0,3635.0,9.0,12.0,220.0,304.0
3401,全,景,全景,全景,6.0,12.0,47545.0,3764.0,19.0,9.0,9.0,220.0,261.0
3402,全,程,全程,全程,6.0,12.0,47545.0,10184.0,119.0,9.0,11.0,220.0,220.0
3404,全,貌,全貌,全貌,6.0,14.0,47545.0,1933.0,7.0,9.0,5.0,220.0,305.0
3408,全,权,全權,全权,6.0,22.0,47545.0,10283.0,94.0,9.0,9.0,220.0,220.0
3410,共,主,共主,共主,6.0,5.0,7769.0,28628.0,,2.0,7.0,305.0,262.0
3411,共,犯,共犯,共犯,6.0,5.0,7769.0,17722.0,65.0,2.0,6.0,305.0,306.0
3414,共,存,共存,共存,6.0,6.0,7769.0,9155.0,49.0,2.0,1.0,305.0,219.0
3415,共,有,共有,共有,6.0,6.0,7769.0,533631.0,137.0,2.0,6.0,305.0,262.0
3417,共,享,共享,共享,6.0,8.0,7769.0,5485.0,237.0,2.0,4.0,305.0,262.0
3418,共,和,共和,共和,6.0,8.0,7769.0,155937.0,55.0,2.0,14.0,305.0,305.0
3419,共,居,共居,共居,6.0,8.0,7769.0,7197.0,,2.0,11.0,305.0,278.0
3422,共,通,共通,共通,6.0,11.0,7769.0,26617.0,,2.0,3.0,305.0,278.0
3423,共,聚,共聚,共聚,6.0,14.0,7769.0,4585.0,13.0,2.0,15.0,305.0,306.0
3424,共,鸣,共鳴,共鸣,6.0,14.0,7769.0,548.0,119.0,2.0,7.0,305.0,219.0
3427,再,世,再世,再世,6.0,5.0,78039.0,21566.0,,3.0,29.0,305.0,306.0
3429,再,次,再次,再次,6.0,6.0,78039.0,58108.0,2784.0,3.0,3.0,305.0,305.0
3430,再,见,再見,再见,6.0,7.0,78039.0,85723.0,10958.0,3.0,19.0,305.0,305.0
3431,再,版,再版,再版,6.0,8.0,78039.0,2708.0,5.0,3.0,5.0,305.0,261.0
3432,再,者,再者,再者,6.0,8.0,78039.0,42245.0,24.0,3.0,2.0,305.0,262.0
3434,再,婚,再婚,再婚,6.0,11.0,78039.0,19494.0,91.0,3.0,3.0,305.0,277.0
3435,再,现,再現,再现,6.0,11.0,78039.0,137777.0,83.0,3.0,12.0,305.0,306.0
3436,再,造,再造,再造,6.0,11.0,78039.0,11461.0,43.0,3.0,6.0,305.0,305.0
3437,再,嫁,再嫁,再嫁,6.0,13.0,78039.0,2163.0,8.0,3.0,5.0,305.0,306.0
3438,再,会,再會,再会,6.0,13.0,78039.0,321488.0,45.0,3.0,15.0,305.0,306.0
3440,再,审,再審,再审,6.0,15.0,78039.0,6285.0,6.0,3.0,2.0,305.0,262.0
3441,冰,刀,冰刀,冰刀,6.0,2.0,6145.0,4999.0,18.0,2.0,1.0,277.0,277.0
3442,冰,山,冰山,冰山,6.0,3.0,6145.0,8779.0,106.0,2.0,12.0,277.0,277.0
3443,冰,川,冰川,冰川,6.0,3.0,6145.0,777.0,100.0,2.0,3.0,277.0,278.0
3444,冰,水,冰水,冰水,6.0,4.0,6145.0,21793.0,3.0,2.0,1.0,277.0,260.0
3445,冰,冷,冰冷,冰冷,6.0,7.0,6145.0,9199.0,194.0,2.0,1.0,277.0,260.0
3448,冰,柱,冰柱,冰柱,6.0,9.0,6145.0,551.0,21.0,2.0,10.0,277.0,306.0
3449,冰,冻,冰凍,冰冻,6.0,10.0,6145.0,1620.0,163.0,2.0,6.0,277.0,305.0
3450,冰,峰,冰峰,冰峰,6.0,10.0,6145.0,748.0,,2.0,9.0,277.0,277.0
3451,冰,凉,冰涼,冰凉,6.0,11.0,6145.0,1023.0,45.0,2.0,4.0,277.0,219.0
3452,冰,球,冰球,冰球,6.0,11.0,6145.0,24351.0,199.0,2.0,9.0,277.0,219.0
3453,冰,袋,冰袋,冰袋,6.0,11.0,6145.0,5787.0,26.0,2.0,10.0,277.0,305.0
3454,冰,雪,冰雪,冰雪,6.0,11.0,6145.0,3731.0,71.0,2.0,2.0,277.0,262.0
3455,冰,棒,冰棒,冰棒,6.0,12.0,6145.0,20010.0,68.0,2.0,7.0,277.0,305.0
3457,冰,块,冰塊,冰块,6.0,13.0,6145.0,11381.0,264.0,2.0,7.0,277.0,303.0
3458,冰,雹,冰雹,冰雹,6.0,13.0,6145.0,36.0,34.0,2.0,,277.0,
3459,冰,箱,冰箱,冰箱,6.0,15.0,6145.0,5936.0,739.0,2.0,7.0,277.0,278.0
3460,冰,砖,冰磚,冰砖,6.0,16.0,6145.0,461.0,2.0,2.0,2.0,277.0,277.0
3462,冰,锥,冰錐,冰锥,6.0,16.0,6145.0,95.0,38.0,2.0,4.0,277.0,276.0
3465,冰,镇,冰鎮,冰镇,6.0,18.0,6145.0,5601.0,54.0,2.0,7.0,277.0,305.0
3467,刑,具,刑具,刑具,6.0,8.0,2801.0,8138.0,22.0,5.0,15.0,220.0,306.0
3469,刑,法,刑法,刑法,6.0,8.0,2801.0,60750.0,30.0,5.0,2.0,220.0,261.0
3471,刑,场,刑場,刑场,6.0,12.0,2801.0,34746.0,17.0,5.0,3.0,220.0,262.0
3472,刑,期,刑期,刑期,6.0,12.0,2801.0,18143.0,122.0,5.0,23.0,220.0,220.0
3473,刑,罚,刑罰,刑罚,6.0,14.0,2801.0,2516.0,46.0,5.0,5.0,220.0,219.0
3474,刑,警,刑警,刑警,6.0,20.0,2801.0,32561.0,161.0,5.0,9.0,220.0,261.0
3475,划,拳,划拳,划拳,6.0,10.0,11871.0,3299.0,1.0,5.0,9.0,219.0,220.0
3476,划,动,划動,划动,6.0,11.0,11871.0,49274.0,,5.0,6.0,219.0,305.0
3477,划,船,划船,划船,6.0,11.0,11871.0,9979.0,118.0,5.0,3.0,219.0,220.0
3478,划,艇,划艇,划艇,6.0,13.0,11871.0,1110.0,20.0,5.0,4.0,219.0,261.0
3480,划,桨,划槳,划桨,6.0,15.0,11871.0,150.0,22.0,5.0,4.0,219.0,261.0
3481,列,入,列入,列入,6.0,2.0,4646.0,24269.0,95.0,8.0,4.0,304.0,305.0
3482,列,出,列出,列出,6.0,5.0,4646.0,129404.0,137.0,8.0,4.0,304.0,278.0
3483,列,印,列印,列印,6.0,6.0,4646.0,6629.0,,8.0,4.0,304.0,306.0
3485,列,表,列表,列表,6.0,8.0,4646.0,31395.0,114.0,8.0,4.0,304.0,260.0
3486,列,为,列為,列为,6.0,9.0,4646.0,249231.0,102.0,8.0,13.0,304.0,220.0
3487,列,岛,列島,列岛,6.0,10.0,4646.0,4154.0,7.0,8.0,6.0,304.0,261.0
3488,列,席,列席,列席,6.0,10.0,4646.0,3105.0,11.0,8.0,9.0,304.0,220.0
3490,列,队,列隊,列队,6.0,12.0,4646.0,27111.0,60.0,8.0,5.0,304.0,304.0
3492,列,举,列舉,列举,6.0,17.0,4646.0,6853.0,26.0,8.0,6.0,304.0,262.0
3495,劣,势,劣勢,劣势,6.0,13.0,646.0,4547.0,69.0,8.0,29.0,304.0,306.0
3497,劣,质,劣質,劣质,6.0,15.0,646.0,5831.0,65.0,8.0,12.0,304.0,220.0
3498,劣,绩,劣績,劣绩,6.0,17.0,646.0,1128.0,,8.0,22.0,304.0,278.0
3499,印,出,印出,印出,6.0,5.0,6629.0,129404.0,,4.0,4.0,306.0,278.0
3500,印,台,印台,印台,6.0,5.0,6629.0,13404.0,,4.0,4.0,306.0,219.0
3501,印,本,印本,印本,6.0,5.0,6629.0,41063.0,1.0,4.0,2.0,306.0,261.0
3502,印,刷,印刷,印刷,6.0,8.0,6629.0,1394.0,143.0,4.0,2.0,306.0,276.0
3503,印,花,印花,印花,6.0,8.0,6629.0,17379.0,27.0,4.0,1.0,306.0,277.0
3507,印,章,印章,印章,6.0,11.0,6629.0,3560.0,71.0,4.0,5.0,306.0,277.0
3508,印,发,印發,印发,6.0,12.0,6629.0,87630.0,5.0,4.0,3.0,306.0,277.0
3509,印,象,印象,印象,6.0,12.0,6629.0,17007.0,1758.0,4.0,6.0,306.0,306.0
3510,印,模,印模,印模,6.0,15.0,6629.0,8644.0,,4.0,8.0,306.0,220.0
3511,印,证,印證,印证,6.0,19.0,6629.0,30165.0,19.0,4.0,5.0,306.0,305.0
3512,危,及,危及,危及,6.0,4.0,7715.0,9979.0,101.0,4.0,19.0,278.0,220.0
3513,危,局,危局,危局,6.0,7.0,7715.0,12836.0,2.0,4.0,6.0,278.0,220.0
3515,危,殆,危殆,危殆,6.0,9.0,7715.0,61.0,4.0,4.0,,278.0,
3516,危,害,危害,危害,6.0,10.0,7715.0,25606.0,244.0,4.0,5.0,278.0,306.0
